[2025-01-14 00:27:50,466](main) Filepid(/run/user/1000/srv11.pid) exists, but the process is not started! Delete filepid
[2025-01-15 01:36:56,757](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A139 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1f92f40>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 01:37:20,596](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A140 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1fbc280>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 01:37:44,702](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A141 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1f5db50>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 01:38:55,621](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A142 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1f70850>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 02:02:21,735](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A143 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1f67460>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 02:04:27,007](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A144 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1f70940>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 02:04:45,973](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A145 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1f5d490>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 02:05:00,405](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A146 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1fbc190>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 02:06:33,148](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A147 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1f923a0>: Failed to establish a new connection: [Errno 111] Connection refused')). 
[2025-01-15 02:06:45,388](run_tvsrv) Ошибка Инфотабло: возможно нет связи? HTTPConnectionPool(host='127.0.0.1', port=32109): Max retries exceeded with url: /ticket?p=7&t=%D0%A148 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6bf1f69dc0>: Failed to establish a new connection: [Errno 111] Connection refused')). 
